Data.Precipitation,Data.Temperature.Avg Temp,Data.Temperature.Max Temp,Data.Temperature.Min Temp,Data.Wind.Direction,Data.Wind.Speed
0.16,27,37,16,22,11.5
0.02,32,48,16,30,8.07
1.65,57,67,47,21,6.35
0.14,56,67,45,21,7.57
4.04,61,71,50,21,6.94
0.52,61,72,49,19,4.98
0.16,38,46,31,13,2.71
3.41,42,46,38,15,8.5
0.09,27,34,20,10,12.67
0.31,21,32,9,16,1.74
0.32,34,40,28,19,6.77
1.94,42,48,35,16,3.72
0,33,45,21,15,6.7
0.02,29,42,16,7,2.5
0,31,44,17,12,4.98
0,60,60,60,20,2.72
0.14,41,46,35,12,3.68
0.59,37,43,32,13,5.34
0.51,43,49,36,14,6
0.12,38,45,31,5,5.74
4.69,45,48,42,16,9.51
0.93,36,43,28,11,5.87
1.89,40,45,35,12,9.28
0.06,5,11,-1,24,7.37
0.23,25,37,13,18,2.35
0.02,13,20,6,27,2.48
0,26,42,9,14,1.75
0.16,39,47,31,18,2.92
0,60,60,60,0,0
0,60,60,60,8,18.15
0.77,46,50,41,17,3.95
0,46,50,40,13,9.55
0.19,28,30,26,17,19.62
0.48,36,46,27,16,1.52
0,24,34,13,15,4.6
0.03,-2,1,-6,17,8.27
0,60,60,60,12,5.42
1.5,41,49,33,16,3.68
0,56,77,33,20,6.77
0,55,71,39,23,7.51
0,71,83,58,23,3.84
0,66,82,50,22,3.51
0,49,69,30,25,8.68
0.49,54,67,40,19,8.61
0.49,51,65,37,19,9.21
0.4,55,67,42,0,0
0,61,73,48,28,3.77
0,54,72,35,28,5.91
0,60,75,44,21,7.64
0.01,59,70,47,23,5.62
1.3,51,57,45,0,0
0,59,71,47,29,4.11
0.07,57,65,49,27,5.9
0,64,73,54,23,4.4
0,63,70,54,25,4.67
0.48,57,68,45,27,5.32
0.92,57,69,44,23,3.02
0.02,58,69,47,27,4.24
0.12,57,66,47,25,6.81
0,64,70,57,26,4.64
0.01,57,64,50,26,13.07
0.02,52,61,43,24,13.68
0,60,72,50,24,3.58
0,60,71,48,31,9.58
0.01,59,71,45,28,7.57
0.48,30,48,12,25,6.62
0.56,39,53,24,20,8.05
0.09,35,47,22,26,5.72
0.52,38,50,25,23,9.01
0.38,43,55,30,13,5.44
0.48,42,61,23,17,6.74
0.16,46,53,38,19,7.11
0.16,45,55,34,19,6.2
0.02,50,62,38,18,7.32
0.02,50,62,38,18,7.32
0.64,67,77,56,16,4.41
0.05,74,79,67,15,10.64
0.87,64,76,51,20,3.21
1.2,64,76,51,19,4.37
0.16,74,78,69,13,10.68
0.04,75,81,68,14,9.35
4.58,68,80,56,16,5.38
3.69,62,69,55,20,8.5
4.44,61,72,50,17,4.5
0.79,69,78,60,21,4.85
1.02,69,78,59,14,7.3
0.25,73,80,66,14,10.61
2.04,61,73,49,23,3.7
0.6,58,69,46,18,3.61
0.38,59,68,49,20,7.32
1.52,59,71,47,19,4.37
0.9,58,69,46,19,3.85
4.11,63,75,52,18,5.77
0.38,75,83,67,17,3.72
0.2,74,80,68,20,2.18
1.38,74,84,63,4,2.22
0.05,73,82,63,19,3.3
2.39,73,79,65,16,3.97
0.4,45,54,35,24,5.74
1.18,47,55,38,13,2.85
0.62,41,50,31,22,10.5
1.52,42,51,32,19,7.45
1.4,43,52,34,20,8.7
0.58,48,58,36,21,6.88
0.14,48,59,36,20,9.67
1.19,40,48,31,15,8.02
1.55,50,62,38,19,10.75
0.79,51,63,39,22,8.02
1.36,46,59,32,22,8.14
1.13,50,61,38,22,10.05
0.99,45,57,33,22,5.98
0.49,40,49,30,14,11.44
0.47,44,54,34,15,10.31
0.79,39,47,30,15,10.31
2.3,39,51,26,19,11.17
0.92,40,49,30,14,10.72
0.33,45,63,32,25,10.26
0,49,66,31,26,13.37
0.46,44,60,26,29,10.9
0.45,51,68,33,20,11.92
0.42,50,64,35,23,10
0.62,50,66,34,24,15.18
1.41,51,62,39,21,9.55
0.46,55,67,43,20,2.65
0.56,52,63,40,20,10.42
1.33,54,65,42,21,9.35
0.93,53,65,41,18,7.15
1.29,61,73,48,14,5.02
1.67,61,72,50,18,5.42
2.06,63,71,55,16,7.2
0.29,59,72,46,19,8.22
2.87,60,70,50,18,5.53
0.46,29,36,21,27,6.24
0.86,23,31,15,26,6.17
0.53,36,42,29,22,6.07
0.04,52,64,39,18,6.47
0.24,54,64,43,17,9.27
0.38,41,47,34,15,8.25
0,60,60,60,11,6.96
0.48,40,49,31,20,6.67
1.27,32,38,25,15,6.95
2.12,43,54,32,16,5.4
1.3,41,52,30,16,6.84
1.4,40,50,30,17,7.4
1.22,34,43,25,15,6.82
0.84,40,51,29,17,7.11
0.22,28,36,19,0,0
1.48,39,48,30,17,6.15
0.71,31,38,25,13,4.75
0.47,29,35,23,9,8.74
0.12,27,38,17,5,3.75
0.5,39,47,30,12,9.27
1.03,36,45,27,18,10.4
0.39,36,44,27,10,7.67
0.51,57,68,44,16,8.2
0.7,56,69,43,16,6.45
2.01,61,70,52,20,5.7
0.86,59,71,47,17,4.98
0.64,58,71,45,16,6.25
1.27,57,71,44,17,6.1
0.61,56,69,43,23,6.8
0.75,52,64,40,17,9.91
0.23,51,63,39,19,10.28
1.55,49,62,36,21,12.11
0.31,50,62,38,20,11.52
0.25,51,65,37,20,12.95
0.21,47,61,33,23,10.58
0.39,53,65,42,19,9.81
0.42,42,53,31,23,8.51
0.05,34,44,24,29,4.62
0.13,35,47,22,28,12.3
0.1,38,49,26,21,7.01
0,37,51,23,17,5.58
0.28,39,50,25,26,10.81
0,38,53,22,18,6.88
0.06,40,51,28,27,6.51
0.27,39,48,30,17,5.15
0.19,41,55,27,22,6.37
0.16,40,49,31,27,3.12
0.27,43,57,28,21,13.18
0.33,45,58,31,22,10.84
1.78,38,50,24,18,10.17
0.57,40,58,22,21,9.87
0.58,44,56,33,20,11.44
0.16,40,56,23,21,10.25
0.71,38,54,22,26,11.82
0.5,38,53,22,20,7.77
0.06,38,52,24,27,7.35
0.17,39,54,23,22,5.42
0,64,74,54,21,7.38
0,56,70,42,21,8.51
0.01,48,62,34,23,5.47
0.02,40,57,23,23,5.44
0.34,39,48,30,26,4.8
0.2,49,59,39,17,8.28
0.11,50,60,40,18,7.78
0,50,65,35,24,8.44
0.19,46,63,29,23,10.95
0,55,74,35,23,7.15
0.05,44,54,33,16,6.61
0.11,41,53,29,21,6.97
0.54,40,52,29,14,8.5
0.41,40,51,29,21,4.77
0.16,46,55,38,17,8.58
0.14,50,58,41,19,8.32
0.54,39,50,27,16,7.78
0.22,42,54,29,19,7.25
0.15,52,64,40,22,7.02
1.04,60,65,55,18,8.71
0.29,58,68,47,17,7.52
1.28,56,67,46,18,9.14
0.3,56,66,45,17,6.35
0.83,58,68,49,18,8.25
0.78,62,71,52,18,8.27
0.03,36,51,20,11,7.34
0,34,49,18,13,7.02
0.2,36,48,24,8,8.58
0,34,45,23,12,8.65
0.01,34,48,19,12,6.28
0.82,48,60,35,21,9.95
0.48,46,58,33,21,7.74
1,50,61,38,21,8.88
0.79,49,60,36,21,11.07
0.77,47,59,35,20,10.77
2.42,43,56,30,19,5.88
0.52,48,60,36,20,8.54
0.18,53,70,36,21,16.08
0.01,54,69,40,22,15.37
0.45,53,68,37,20,10.71
0.06,56,69,43,21,13
2.02,48,53,43,23,5.98
0.16,38,50,26,21,7.57
1.37,48,55,41,20,6.81
0.53,49,56,41,23,2.62
0.34,47,57,37,23,12.28
0.51,50,55,43,20,6.27
0.02,40,52,28,25,7.24
1.15,48,55,41,19,7.57
0.05,47,61,32,19,6.12
0.9,45,57,32,16,7.1
0.08,49,62,35,19,6.57
0.02,53,63,42,17,9.17
0.27,50,63,36,20,7.82
0.03,46,58,34,19,5.81
0.16,47,60,33,22,5.87
0.64,80,86,74,9,9.88
0.26,43,53,34,18,6.85
0.35,57,68,46,17,7.04
2.32,63,73,52,19,6.91
0.83,62,72,51,18,5.67
0.4,57,67,47,17,7.72
0,37,51,22,8,9.82
0.59,38,51,25,16,8.1
0.07,37,52,22,13,9.28
0.65,37,51,22,24,9.04
1.07,37,49,26,20,11.12
0.15,52,67,36,21,4.17
0.99,57,67,46,16,5.48
0.39,53,66,41,17,7.81
0.79,54,64,43,22,6.1
0.52,55,66,43,21,6.08
0.24,56,68,44,17,8.37
0.92,55,66,43,17,8.15
1.24,55,67,44,17,2.74
0,59,73,44,23,13.28
0.25,52,70,34,22,14.9
0.52,58,73,43,22,9.07
0.2,61,74,48,22,4.94
0.57,62,74,50,18,6.57
0.03,68,78,57,9,8.61
0,57,73,40,17,14.27
0.54,60,72,48,20,9.34
0,67,75,58,9,12.41
0.16,48,67,30,21,11.04
0.25,59,71,46,21,12.58
0.42,59,70,46,21,14.48
0,59,76,49,17,9.48
0,62,76,47,21,9.37
1.02,59,71,46,21,12.88
0.01,64,70,57,18,10.71
0.49,63,73,53,19,7.38
0,56,73,39,18,13.85
0,59,77,41,20,10.82
0,60,75,44,24,11.17
0.37,61,73,49,16,7.94
0.04,62,74,50,18,9.22
0.33,56,70,42,22,12.24
0.53,56,71,40,22,13.87
0.53,47,56,37,25,6.8
0.15,55,65,44,21,6.34
0.36,38,47,28,26,5.45
0.53,53,64,42,18,6.3
0.84,57,66,47,17,10.68
0.16,54,66,43,18,8.72
0.15,55,65,44,21,6.34
0.27,53,62,44,17,10.6
0.05,55,65,44,18,8.44
1.28,41,50,32,17,4.47
0.16,47,58,36,20,6.22
1.17,46,54,39,20,6.14
4.22,48,53,42,21,4.8
0.88,49,54,43,19,7.9
1.07,43,50,35,20,8.32
0.02,48,61,35,25,6.58
0.13,48,63,38,21,7.98
0.24,54,69,39,20,5.57
0.21,49,65,32,24,5.24
0.57,54,67,42,20,6.67
1.06,33,41,26,10,9.52
0.82,40,49,31,13,6.82
0.96,37,45,28,14,7.54
1.4,37,45,30,14,7.48
0.08,38,49,27,28,11.38
1.02,36,47,25,30,13.38
1.01,38,48,27,24,2.7
0.07,36,45,25,27,12.38
0.83,40,51,28,26,6.17
0.28,58,68,48,32,6.03
0,57,66,47,20,5.56
2.68,61,73,49,33,5.86
0.76,63,73,52,30,5.23
0,41,48,35,22,8.4
0.57,43,46,41,13,4.66
0.13,37,44,31,11,14.36
0.18,17,24,10,2,3.13
0.52,39,42,35,14,13.13
0.83,41,48,33,15,3.43
0,39,49,28,25,3.2
0.14,32,40,24,19,5.66
0,36,47,25,22,9.2
0,60,60,60,22,3.2
0.04,42,48,36,14,4.43
0.12,41,44,37,9,13.13
0.22,44,54,34,13,2.83
0.02,40,48,32,12,5.9
0.71,47,50,43,13,6.86
0.28,43,50,36,14,13.56
0.2,42,46,37,13,12.56
0.35,19,24,13,11,14.3
0.36,34,41,26,9,3.36
0.52,25,31,18,16,8.2
0,36,50,21,23,2
0,44,51,37,13,8.66
0,60,60,60,11,1.76
0,60,60,60,0,0
0,60,60,60,6,9.9
0.22,47,52,41,19,4.43
0,47,55,39,14,9.23
0.03,31,32,29,24,13.46
0.29,40,47,33,16,1.9
0,22,29,14,8,9.33
0,-13,-7,-19,6,17.36
0,60,60,60,12,2.43
0.49,41,48,34,23,2.9
0,51,71,31,15,4.8
0,60,76,43,11,4.76
0,70,83,56,10,2.56
0,63,79,46,12,3.1
0,49,68,29,21,2.83
0,55,70,39,26,7.16
0,51,65,37,27,7.86
0,56,66,46,0,0
0,68,83,52,32,2.13
0,57,77,36,17,2.9
0,62,81,43,18,3.73
0,61,73,49,25,4.8
0.16,53,58,48,0,0
0,67,81,52,32,3.03
0,59,65,52,29,6.8
0,65,75,54,26,2.43
0,60,67,53,25,4.7
0,63,76,50,21,1.6
0,64,77,50,17,1.66
0,61,74,48,19,4.23
0,57,65,47,28,4.16
0,63,69,56,28,3.7
0,58,63,52,28,11.23
0,62,73,51,29,5.83
0,57,66,49,19,1.06
0,57,68,46,30,3.76
0,63,77,48,29,5.33
0,35,56,13,28,2.53
0,39,60,27,12,4.86
0,38,55,21,28,1.8
0,46,61,30,23,2.73
0,45,60,30,16,2.3
0,48,67,28,15,1.03
0.93,49,54,43,22,7.96
0.56,46,54,38,23,8.76
0.26,55,62,47,26,11.7
0.26,55,62,47,26,11.7
0.07,73,80,64,14,8.36
0,80,85,74,23,9.3
0.86,69,81,57,27,5.26
1.35,69,80,56,27,5.33
0.03,78,81,75,11,9.36
0.04,81,87,74,12,6.96
0.41,73,81,65,14,8.06
2.86,64,75,52,28,6.76
3.85,67,79,55,27,5.23
0.68,73,80,66,25,6.36
0.03,75,82,67,24,9.06
0,79,84,73,24,10.4
2.21,67,76,57,26,5.46
1.3,61,69,53,26,4.1
1.21,60,68,52,28,7.96
3.97,64,73,55,26,6.96
5.54,63,71,54,27,5.66
1.36,68,78,57,25,6.43
0.13,77,86,68,11,3.26
0,78,85,69,9,5.2
0,77,85,68,5,11.76
0,74,81,66,3,9.66
0,74,80,68,15,6.3
0,56,71,41,13,4.06
0,58,73,42,24,2.1
0,48,64,30,22,4.16
0.1,41,53,29,27,11.16
0.05,44,57,30,27,13.43
0.12,45,57,32,27,10.96
0.03,46,60,31,26,13.3
0.02,42,55,29,27,10.23
0.03,47,60,34,26,14.43
0,50,62,37,26,9.86
0.17,40,49,30,25,14.66
0,44,55,32,25,15.03
0.21,39,49,29,27,11.7
0.13,42,57,26,28,14.33
0.02,47,60,33,30,12.96
0.18,40,53,26,27,13.03
0.02,47,59,34,31,11.13
0.35,42,56,28,28,13.23
0,51,66,35,27,10.83
0,50,69,30,28,9.36
0,47,65,29,30,10.6
0,52,73,30,29,6.86
0,51,67,34,27,9.63
0,52,71,33,27,9.86
0.04,47,58,35,25,11.8
0,52,63,40,26,3.7
0.01,49,60,37,25,10.63
0,52,63,41,26,11.23
0,52,65,38,26,7.76
0.29,60,73,47,19,3.93
0.17,60,72,48,18,7.73
4,64,73,55,34,8.6
0.09,56,70,42,30,5.7
1.91,61,73,48,22,4.83
0.3,41,49,33,23,9.56
0.6,36,43,28,22,6.63
0.14,44,51,36,24,9.33
0.14,56,66,46,26,9.16
1.39,58,66,49,25,9.8
0.86,50,57,43,24,12.36
0,60,60,60,20,14.25
0.65,30,52,37,25,10.73
0.52,26,33,17,21,4.73
0.11,39,48,30,23,8.4
0.26,37,45,27,25,8
0.43,37,46,28,24,7.7
0.7,27,34,20,22,7.06
0.21,36,46,26,25,7.83
0.75,17,25,8,0,0
0.13,37,45,29,25,6.9
0.37,24,29,19,24,6.66
0.11,25,30,20,24,11.2
0.07,21,27,15,23,8.8
0.02,39,48,29,32,11.06
0.03,38,49,26,29,13.8
0.03,34,41,26,22,10.23
0,57,67,48,28,7.43
0,57,68,47,29,3.83
3.3,61,73,49,31,6.16
0.35,60,73,46,34,4.43
0.08,58,70,45,34,5.26
0,57,70,43,22,4.9
0,57,67,46,20,5.2
0,51,64,37,26,9.43
0.01,50,64,35,27,13.66
0,49,65,33,27,11.8
0.02,48,62,33,26,12.2
0,50,65,35,26,10.6
0,49,66,32,28,12.06
0.04,53,65,39,26,13.16
0,55,68,41,28,12.2
0,43,61,26,30,2.4
0,51,66,37,27,11.1
0,48,64,31,22,8.53
0,48,68,28,29,8.6
0,52,68,37,24,10.2
0,52,69,35,28,10.23
0,53,68,36,27,4.83
0,49,68,28,19,3.03
0,50,68,31,29,10
0,50,69,30,31,2.23
0,49,63,34,28,11.2
0.03,40,64,30,29,10.33
0.03,47,59,34,28,10.33
0,44,63,25,31,9.26
0.03,50,63,37,29,9.33
0,47,61,31,30,12.26
0,45,60,29,31,14.03
0.01,47,62,32,29,11.63
0,44,60,28,23,3.16
0.01,47,63,31,17,3.13
0,68,80,56,8,2.6
0,61,77,45,18,3.66
0,57,73,40,22,3.56
0,50,70,29,17,2.3
0.21,45,55,35,24,8.93
0,60,60,60,25,50.06
0.88,52,61,43,24,10.03
0.19,54,63,46,25,11.3
0,49,63,35,16,4.03
0,46,64,28,30,4.23
0.42,49,66,32,14,5.5
0.12,44,53,34,26,9.4
0.56,40,48,30,28,8.33
0.47,37,44,29,25,11.6
0.23,44,53,34,26,7.06
0.7,50,55,44,23,10.83
0.25,55,63,46,22,10.53
0.43,40,48,31,27,12.26
0.66,40,49,31,27,9.16
0.54,56,65,46,29,9.76
0.93,63,69,56,24,12.16
0.27,62,70,54,25,7.26
0.07,61,69,52,27,11.43
0.34,60,67,52,25,8.16
0.26,63,70,55,25,8.9
0.39,66,74,58,25,10.56
0.02,42,62,23,28,7.3
0,42,63,21,29,12.76
0.01,32,40,23,34,11.43
0.01,28,36,20,23,11.76
0,46,66,25,29,10.86
0.5,41,51,30,26,11.66
0.31,43,54,33,25,10.6
0.22,44,54,34,26,14.3
0.02,43,55,31,25,15.76
0.21,41,50,30,23,13.53
0.15,43,49,31,25,11.7
0.37,40,50,29,25,10.23
0,51,72,30,27,9.56
0,55,70,39,28,8.53
0,48,71,33,27,6.53
0,56,71,41,27,9.3
0.15,51,60,42,27,4.53
0,49,69,29,24,2.83
0.12,57,72,42,22,3.33
0,61,77,44,31,2.73
0,58,73,42,17,4
0.06,59,73,45,27,3.96
0,52,74,29,23,2.3
0,58,74,42,22,0.4
0.18,52,61,43,26,10.16
0.26,40,47,31,26,10.4
0.15,53,62,44,28,11.83
0.19,57,64,49,26,11.8
0.28,46,57,34,26,11.3
0.35,46,55,36,26,9.93
0.2,48,58,37,26,10.33
0.1,80,86,73,9,8.2
1.2,49,55,43,25,9.53
0.51,61,69,54,24,8.53
0.55,67,77,57,26,7.86
1.5,65,74,57,25,8.43
0.57,61,70,52,25,7.46
0,41,56,26,33,7.53
0,43,57,29,32,7.93
0.03,48,63,33,30,12.23
0,47,63,31,30,10.36
0,44,54,33,31,10.1
0.59,55,63,46,26,8.8
0.04,59,68,50,30,5.76
0,52,64,40,26,8.5
0,48,63,33,29,6.83
0.32,56,64,48,27,7.23
0,56,66,46,26,6.8
0,56,67,44,27,6.4
0.06,57,66,48,28,3.93
0,53,67,39,16,7.66
0,52,68,35,28,8.86
0.16,56,71,40,17,8.3
0.34,60,73,46,17,3.66
0.13,61,74,48,18,8.53
0,67,78,56,16,7.33
0,56,70,40,29,7.13
0.09,58,70,44,18,8.53
0.01,66,77,54,7,10.3
0,49,69,28,16,5.56
0,59,71,47,17,7.1
0,59,70,46,17,8.93
0.11,60,74,45,15,4.9
0,53,68,37,12,2.43
0,58,70,46,28,8.16
0.01,63,70,55,16,13.56
0,62,74,50,17,9.53
0.08,49,65,33,18,8.53
0.62,53,68,38,18,7.83
0,53,69,36,17,7.9
0.02,59,73,45,18,7.73
0.05,62,75,48,18,9.36
0.27,56,69,41,17,6.3
0,56,70,41,27,8.16
0,51,64,38,18,2.7
0.14,57,69,45,27,12.16
0.16,42,50,33,27,9.86
0.5,55,66,44,25,7.36
0.7,62,70,54,23,10
0.44,60,69,50,24,9.83
0.14,57,69,45,27,12.16
0.47,56,65,48,23,11.13
0.15,58,67,48,26,8.9
0,50,68,32,20,3.96
0,57,72,41,23,1.93
0.21,54,70,38,20,2.53
0.23,50,59,41,26,3.33
0.16,57,67,46,22,2.9
0,55,66,42,19,6.63
0,59,77,40,23,3.06
0.06,48,59,37,27,12.13
0.06,51,62,40,25,8.83
0.23,48,58,36,26,9.63
0.01,51,62,40,25,8.2
0.05,34,42,27,22,8.5
0.04,42,53,31,29,8.53
0.11,41,53,28,28,5.33
0.15,42,53,30,27,8.13
0.02,40,52,28,23,13.76
0.01,42,52,31,30,14.4
0,38,50,27,21,3.03
0,37,47,27,25,10.2
0,49,64,33,30,10.8
0.37,60,72,46,21,6.95
0.41,56,70,43,17,7.08
0,64,78,50,21,5.35
0.46,63,76,49,24,6.3
0,41,49,33,18,4.61
1.79,43,49,36,17,6.47
0.42,38,48,28,7,10.75
0.24,24,36,10,5,4.17
0.11,39,45,33,16,9.18
2.75,40,45,35,9,4.6
0,40,50,30,14,10.38
0.07,40,50,29,8,4.97
0.22,37,47,28,14,6.97
0,60,60,60,16,3.38
1.02,41,48,34,13,5.9
0.32,40,46,34,7,8.81
0.98,43,49,38,17,5.3
0,41,49,33,12,7.04
3.04,47,55,40,17,6.92
0.19,40,50,30,14,6.14
2.45,41,46,35,12,8.22
0.24,22,31,12,14,7.84
0.02,35,47,22,24,1.64
0.22,31,36,24,11,7.25
0,36,49,23,17,1.81
0,42,51,33,11,8.88
0,60,60,60,12,1.98
0,60,60,60,0,0
0,60,60,60,29,14.25
1.52,45,50,41,15,5.27
0,45,50,39,19,8.78
0.16,34,37,31,15,15.82
0.01,40,51,28,16,2.35
0,27,36,18,9,6.54
0.01,5,9,1,7,26.58
0,60,60,60,17,3.95
4.21,42,47,36,13,5.47
0.04,62,81,43,18,4.98
0.57,62,75,49,19,4.98
0.51,74,87,61,15,2.37
0.7,70,84,56,16,2.64
0.13,56,73,38,21,5.04
0.11,62,77,46,19,5.55
0.11,59,71,46,23,9.04
0.05,63,73,52,0,0
0.76,68,79,57,32,3.21
0.92,60,75,44,24,3.97
0,66,79,53,16,4.08
0.93,64,73,54,19,4.82
0.05,55,62,48,0,0
0.95,67,77,56,30,3.77
0.49,63,71,56,29,4.61
0.08,65,72,57,20,2.68
0.29,63,68,57,23,4.34
0.2,66,78,53,25,6.44
0.26,68,80,55,25,5.04
0.38,64,74,53,25,5.45
0.2,62,71,52,26,4.92
0.55,64,70,58,24,3.78
0.6,63,70,55,24,6.21
0.39,57,65,49,19,10.3
0.54,61,68,52,15,2.84
0.5,65,77,53,31,3.7
1.78,64,76,52,29,5.04
0,45,65,25,22,5.2
0.36,51,68,34,17,5.27
0.05,45,63,27,20,5.87
0.13,53,68,36,18,6.8
0.32,53,67,38,13,3.04
0.23,57,77,37,19,5.57
0.78,40,47,32,18,9.11
0.74,36,45,27,23,8.14
0.9,43,52,33,26,8.91
0.9,43,52,33,26,8.91
0,68,79,56,10,6.67
0.13,74,81,67,11,8.08
0.06,66,79,52,23,6.27
0.04,65,78,52,17,7.58
0.22,75,79,70,20,8.04
0.11,74,82,67,11,6.14
0.08,70,81,58,19,6.64
0,67,77,56,24,6.62
0.03,65,80,50,26,5.41
0.7,71,79,62,23,5.52
0,68,80,56,20,7.57
0.01,73,81,63,19,8.25
0.14,61,75,47,24,5.3
0.39,55,68,42,19,4.7
0.29,57,67,46,24,10.24
0.18,56,70,42,19,7
0.35,58,72,44,24,6.44
0.09,62,74,49,18,7.78
2.79,75,82,68,14,3
0.02,77,84,69,10,9.2
0.69,75,83,66,4,12.41
0.15,74,81,66,8,11.21
0.05,74,79,68,9,12.28
0,57,71,42,20,3.07
0.12,57,72,42,20,2.52
0.09,50,65,35,15,8.22
0.59,36,43,29,18,10.08
0.27,41,50,32,19,10.47
0.37,41,51,33,19,9.67
0.33,45,54,35,24,12.08
1.65,37,44,29,19,9.25
1.06,44,53,36,18,11.64
0.26,47,58,37,24,7.05
1.23,39,48,30,24,10.15
0.84,41,52,31,24,11.47
2.01,35,42,26,25,10.21
1.3,39,48,29,25,11.25
0.71,46,55,36,22,12.57
1.21,36,44,28,21,11.11
0.01,45,57,32,24,13
0.26,38,48,28,25,10.84
0.03,55,69,41,19,9.92
0,58,75,41,24,10.31
0.07,53,71,34,22,9
0,61,79,43,19,8.42
0.16,56,70,43,20,9.12
0.04,62,77,46,22,11.27
0.52,42,52,32,22,10.82
0.58,45,56,34,22,3.4
0.41,45,55,34,21,10.41
0.14,48,58,36,22,9.87
0.27,52,65,39,20,7.4
0,65,80,50,22,4.64
0,65,78,51,17,5.68
0,68,78,57,23,5.54
0,65,80,50,23,7.3
0,63,77,49,22,3.41
1.49,32,42,22,26,10.41
1.19,26,36,16,26,8.3
0.56,34,43,25,27,8.42
0.79,43,54,31,26,7.15
0.94,45,56,34,25,8.35
1.44,37,45,30,22,9.4
1.38,32,39,25,23,9.14
1.34,24,31,16,21,8.22
0.68,35,43,26,24,8.05
1.1,34,42,27,22,9.02
1.79,33,40,26,21,7.88
0.55,26,33,19,21,6.52
1.09,32,39,26,21,8.47
1.78,21,29,11,0,0
0.95,34,40,27,21,8.02
0.79,24,31,17,20,7.15
0.56,28,35,20,16,7.07
0.42,26,35,17,14,6.62
0.13,36,43,28,27,9.18
0.14,35,43,26,22,11.31
0.12,33,41,24,22,8.85
0,64,77,50,20,8.5
0,62,77,47,19,6.55
0,64,76,51,21,5.17
0,64,79,49,23,4.27
0,64,78,49,21,5.67
0,61,77,45,22,5.41
0.28,59,73,45,16,6.34
0.24,52,63,39,21,8.38
0.43,50,61,39,23,11.31
0.34,54,66,42,20,10.92
1.3,51,62,39,23,10.48
0.18,56,68,44,25,11.62
0.23,52,65,38,21,11.25
0.54,50,59,40,23,10.52
0,53,65,39,20,9.87
0.05,44,61,26,25,4.84
0.03,47,61,33,20,12.84
0.23,48,63,31,19,9.38
0.34,45,59,30,26,12.38
0.13,49,64,34,21,9.64
0.38,49,63,34,27,7.82
0.04,51,65,37,26,8
0.02,49,64,34,19,5.17
0.25,49,63,34,26,10.71
0,49,66,33,19,4.75
0,50,65,35,25,11.82
0.01,51,65,36,24,11.5
0.01,45,58,32,24,11.95
0.05,51,68,33,27,10.62
0,48,61,35,23,12.1
0.02,51,68,33,26,8.32
0.15,48,66,30,24,9.87
0,47,62,32,22,13.35
0.19,47,63,31,11,4.4
0.25,49,65,33,14,3.17
1.03,68,78,58,11,3.78
0.19,65,76,52,13,5.47
0.67,57,70,44,19,3.25
0.4,52,71,33,15,5.87
0.76,33,43,21,22,7.1
0,60,60,60,25,33.88
1.1,42,53,30,25,8.25
0.62,41,49,32,23,9.37
0.36,57,72,43,20,6.22
0,58,75,41,20,9.5
0.06,62,81,42,17,4.02
1.03,34,44,24,22,7.65
1.17,28,35,20,23,7.32
0.5,31,38,24,22,9.58
0.33,32,42,21,18,5.62
0.63,40,48,31,18,9.62
0.72,42,48,35,18,10.17
0.32,31,39,23,23,8.62
0.28,30,38,21,20,7.11
0.41,47,59,35,28,9.4
0.45,55,62,47,17,9.7
0.34,52,63,40,19,6.87
0.38,50,62,38,21,8.47
0.58,49,61,37,21,6.08
0.09,51,63,39,20,7.45
0.49,55,67,43,16,7.8
0.15,42,56,27,27,10.68
0.05,40,56,24,24,12.74
0.21,34,43,25,28,14.38
0.08,32,40,23,23,13.21
0.21,42,57,26,25,10.21
0.76,36,47,25,22,10.5
1.92,37,47,27,22,10.72
0.64,39,49,28,22,9.87
0.48,39,49,28,23,11.58
1.12,35,46,23,21,10.78
1.54,36,46,25,24,7.21
1.33,35,46,23,26,8.98
0.02,62,80,44,24,10.05
1.28,63,79,47,19,11.24
0.34,61,78,44,22,9.77
0.1,64,78,49,21,10.48
0.09,54,61,45,20,5.54
0,51,70,31,18,5.54
0.07,55,68,43,25,4.75
0,62,78,45,28,2.32
0.08,56,70,41,17,5.24
0.05,59,70,47,18,3.65
0,52,72,32,25,3.74
0.01,58,72,44,23,2.94
0.88,38,48,29,23,7.17
0.56,35,42,26,18,11.1
1.41,41,49,31,23,6.87
0.86,44,52,35,28,9.31
0.59,38,50,26,25,8.84
1.49,35,43,26,28,7.12
0.58,37,46,27,20,5.9
0.77,80,87,74,7,6.52
2.12,37,45,29,18,9.48
0.5,54,66,41,19,7.21
0.17,60,71,48,22,8.34
0.47,57,70,45,18,8.15
0.43,53,64,41,20,6.62
0.09,38,52,24,25,12.88
0.05,40,54,26,25,13.08
0,46,60,30,22,14.6
0.01,48,64,32,22,13.74
0.09,40,52,28,23,12.57
0.51,46,60,32,25,8.1
0.65,54,66,41,21,6.84
0.3,50,63,37,24,8.68
0.84,48,58,37,22,8.3
0.71,50,62,38,22,8.11
0.37,61,72,49,20,7.94
0.27,52,65,40,23,7.62
0.69,51,63,38,23,3.48
0.66,66,77,54,19,11
0,61,79,43,17,10.6
0,65,81,49,18,6.84
0.02,68,81,55,18,3.05
